Reference Title,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Test Dependency in Production,,Production executables depend on test executables.,FALSO,VERDADEIRO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Test Envy,,The test tests another class instead of the one it is supposed to test.,FALSO,FALSO,VERDADEIRO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Test Envy,,A test that is really testing some other class than the one it is supposed to. A common example of this is testing model validations in the controller when they should be tested in the model test,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.5555/1768961.1768982,Inspecting Automated Test Code: A Preliminary Study,paper,Test Smell,Test logic in production,,Production code contains logic that should rather be included into test code,FALSO,FALSO,VERDADEIRO
https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,Test Logic in Production Code,,"Logic, that should be exercised only during tests, contained by the production code",FALSO,FALSO,FALSO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Test Logic in Production Code,,The code that is put into production contains logic that should be exercised only during tests.,FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/document/6569744,Automated Detection of Test Fixture Strategies and Smells,paper,Test Smell,Test Maverick,,"A test method is a maverick when the class comprising the test method contains an implicit setup, but the test method is completely independent from the implicit setup procedure. The setup procedure will be executed before the test method is executed, but it is not needed. Also, understanding the effect-cause relationship between setup and test method can be hampered. Discovering that test methods are unrelated from the implicit setup can be time consuming.",FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Test Maverick,,"If the test suite has a fixture with setup, but a test case in this suite does not use this setup, this test case is a maverick (outlier). The setup procedure will be executed before the test case is executed, but it is not needed",FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/6624053,Strategies for avoiding text fixture smells during software evolution,paper,Test Smell,Test Maverick,,"A test method is a maverick when the class providing the test method contains an implicit setup, but the test method is completely independent from the implicit setup procedure.",FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Test Maverick,,"Exists when a test class has a test method with an implicit setup; however, the test methods are independent",FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Test Pollution,,Test that introduces dependencies such as reading/writing a shared resource,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Test Redundancy,,Occurs when the removal of a test does not impact the effectiveness of the test suite,FALSO,FALSO,FALSO
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,Test Run War,,It occurs when a test passes only when it is performed isolated and fails when it is performed with another test at the same time.,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/6405253,An empirical analysis of the distribution of unit test smells and their impact on software maintenance,paper,Test Smell,Test Run War,,"A test allocates resources also used by others also used by others (e.g., tmp files)",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/8847402/,An exploratory study of the relationship between software test smells and fault-proneness,article,Test Smell,Test Run War,,"A test allocates resources also used by others also used by others (e.g., tmp files)",FALSO,FALSO,VERDADEIRO
https://link.springer.com/article/10.1007/s10664-014-9313-0,Are test smells really harmful? An empirical study,article,Test Smell,Test Run War,,"A test allocates resources also used by others also used by others (e.g., tmp files)",FALSO,VERDADEIRO,VERDADEIRO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Test Run War,,The test begins to fail when several developers run it simultaneously due to its dependence on a shared resource.,FALSO,FALSO,VERDADEIRO
https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,Test Run War,,"Due to resource interference, the results are fine as long as one programmer runs it and test fails when other programmers run it.",FALSO,FALSO,FALSO
https://link.springer.com/chapter/10.1007/978-3-540-76440-3_8,On the interplay between software testing and evolution and its effect on program comprehension,article,Test Smell,Test Run War,,Such wars arise when the tests run fine as long as you are the only one testing but fail when more programmers run them. This is most likely caused by resource  interference: some tests in your suite allocate resources such as temporary files that are also used by others.,FALSO,VERDADEIRO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.5499&rep=rep1&type=pdf,Refactoring Test Code,paper,Test Smell,Test Run War,,Such wars arise when the tests run fine as long as you are the only one testing but fail when more programmers run them,FALSO,VERDADEIRO,FALSO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Test Run War,,A test that fails when more than one programmer runs them.,FALSO,FALSO,FALSO
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Test-Class Name,,Test-class having meaningless name,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Test-Class Name,,A test that has a class with a meaningless name.,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Test-Method Category Name,,A test method has a meaningless name,FALSO,FALSO,FALSO
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Test-MethodCategory Name,,Method categories having a meaningless name,FALSO,FALSO,VERDADEIRO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,Test-per-Method,,"Although a one-to-one relationship between test and production classes is a reasonable starting point, a one-to-one relationship between test and production method is almost always a bad idea",FALSO,FALSO,FALSO
https://medium.com/swlh/anti-patterns-of-automated-software-testing-b396283a4cb6,Anti-patterns of automated testing,webpage,Anti-pattern,Testing business rules through UI,,"business rules should be tested regardless of the UI being used. Of course, end-to-end testing is an exception",FALSO,FALSO,FALSO
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Testing for a specific bug,,Sometimes you need to reproduce a bug so a new test case is created for reproducing that bug. Most times developers are less descriptive in naming these tests calling them something like “testForBugXYZ”,FALSO,FALSO,FALSO
http://blog.codepipes.com/testing/software-testing-antipatterns.html,Software Testing Anti-patterns,webpage,Anti-pattern,Testing internal implementation,,Related to tests that are tightly coupled to internal implementation,FALSO,VERDADEIRO,FALSO
https://dl.acm.org/doi/10.1145/3379597.3387471,Did You Remember To Test Your Tokens?,paper,Test Smell,Testing the Authentication Framework,,"When the test literally compares the generated message digest with a string constant to see if both are identical and they are provided by a 3rd party library, whose maintainers are responsible to properly test the code and not the developer.",FALSO,VERDADEIRO,FALSO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Testing the Framework,,If you're using a framework you pretty much have to assume it works. Testing it along with your other tests only clutters things up.,FALSO,FALSO,FALSO
https://dzone.com/articles/unit-testing-smells-what-are-your-tests-telling-yo,Unit Testing Smells: What Are Your Tests Telling You?,webpage,Test Smell,Tests Are Difficult to Write,,"If you have an exorbitantly difficult time writing tests, even as a newbie, you should take a critical look at the code you're trying to test. It usually indicates excessive coupling.",FALSO,VERDADEIRO,FALSO
https://www.codementor.io/@mgawinecki/anti-patterns-in-test-automation-101c6vm5jz,Anti-patterns in test automation,webpage,Anti-pattern,Tests cluttered with business logic,,Tests that mix details of system business logic with steps of test scenario are hard to read and maintain.,FALSO,FALSO,FALSO
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Tests depend on something outside of the test suite,,occur when there is something the test needs to be able to run but it is not mocked either because it wasn’t missed or is not possible to mock,FALSO,FALSO,FALSO
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Tests require too much intimate knowledge of the code to run,,"Tests only need to know about the methods they are testing, and even then only the interface or what is going in and coming out of them not specific implementation details. This particular anti-pattern or set of them comes from attempts to get 100% code coverage.",FALSO,FALSO,FALSO
https://www.youtube.com/watch?v=VBgySRk0VKY,A testing anti-pattern safari,lecture/presentation video,Anti-pattern,Tests that Can't Fail,,TDD tests that pass rather than failing in the first execution.,FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Testy testy test test,,"where the name of a test contains the name test, which is hardly surprising, as it’s a test, in a test fixture that’s probably annotated with an annotation/attribute called test",FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Bandwidth Demander,,"a test that cannot be successfully run when the system’s running a little slowly, perhaps it has internal timing issues that are set to thresholds that are too demanding of the build process",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Butterfly,,"You have to test something which contains data that changes all the time, like a structure which contains the current date, and there is no way to nail the result down to a fixed value. The ugly part is that you don't care about this value at all. It just makes your test more complicated without adding any value.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Conjoined Twins,,"Tests that people are calling ""Unit Tests"" but are really integration tests since they are not isolated from dependencies (file configuration, databases, services, other in other words the parts not being tested in your tests that people got lazy and did not isolate) and fail due to dependencies that should have been stubbed or mocked.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Conjoined Twins,,Tests that are called unit tests but are really integration tests since there is no isolation between the system-under-test and the tests,FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Cuckoo,"Inappropriately Shared Fixture, The Mother Hen",Several test cases in the test fixture do not even use or need the setup/teardown shared code. Partly due to developer inertia to create a new test fixture… easier to just add one or more test cases to the pile.,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Cuckoo,,"The unit test belongs to a test case with several other tests and shares the setup with them. However, it disposes of parts or all of the setup and builds its own setup.",FALSO,FALSO,VERDADEIRO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Cuckoo,,"A unit test which sits in a test case with several others, and enjoys the same (potentially lengthy) setup process as the other tests in the test case, but then discards some or all of the artifacts from the setup and creates its own.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Cuckoo,Stranger,This is a test method that sits in the same unit test but doesn’t really belong there,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Dead Tree,Process Compliance Backdoor,A stub was made but the corresponding test has never been written.,FALSO,FALSO,VERDADEIRO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Dodger,,"A unit test which has lots of tests for minor (and presumably easy to test) side effects, but never tests the core desired behavior. Sometimes you may find this in database access related tests, where a method is called, then the test selects from the database and runs assertions against the result.",FALSO,FALSO,FALSO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Dodger,,"A unit test which has lots of tests for minor (and presumably easy to test) side effects, but never tests the core desired behavior. Sometimes you may find this in database access related tests, where a method is called, then the test selects from the database and runs assertions against the result.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Dodger,,"A unit test which has lots of tests for minor (and presumably easy to test) side effects, but never tests the core desired behavior. Sometimes you may find this in database access related tests, where a method is called, then the test selects from the database and runs assertions against the result.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Enumerator,,"A unit test where each test case method name is only an enumeration, i.e. test1, test2, test3. As a result, the intention of the test case is unclear, and the only way to be sure is to read the test case code and pray for clarity.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Enumerator,,"The names of the test methods are only an enumeration. For example, test1, test2 etc.",FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Enumerator,,"A unit test with each test case method name is only an enumeration, i.e. test1, test2, test3. As a result, the intention of the test case is unclear, and the only way to be sure is to read the test case code and pray for clarity.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Enumerator,Test With No Name,"Unit tests where each test case method name is only an enumeration, e.g. test1, test2, test3. As a result, the intention of the test case is unclear, and the only way to be sure is to read the test case code and pray for clarity.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Environmental Vandal,,"A 'unit' test which for various 'requirements' starts spilling out into its environment, using and setting environment variables / ports. Running two of these tests simultaneously will cause 'unavailable port' exceptions etc.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Flickering Test,,"A test which just occasionally fails, and is generally due to race conditions within the test. Typically occurs when testing something that is asynchronous. Possibly a superset of the Wait and See and The Sleeper anti-patterns.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Flickering Test,,"A test which just occasionally fails, not at specific times, and is generally due to race conditions within the test. Typically occurs when testing something that is asynchronous, such as JMS.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Forty Foot Pole Test,,"Afraid of getting too close to the class they are trying to test, these tests act at a distance, separated by countless layers of abstraction and thousands of lines of code from the logic they are checking. As such they are extremely brittle, and susceptible to all sorts of side-effects that happen on the epic journey to and from the class interest.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Forty Foot Pole Test,,"Afraid of getting too close to the class they are trying to test, these tests act at a distance, separated by countless layers of abstraction and thousands of lines of code from the logic they are checking. As such they are extremely brittle, and susceptible to all sorts of side-effects that happen on the epic journey to and from the class of interest.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Forty Foot Pole Test,,"Afraid of getting too close to the class they are trying to test, these tests act at a distance, separated by countless layers of abstraction and thousands of lines of code from the logic they are checking.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Free Ride,Piggyback,"Rather than write a new test case method to test another feature or functionality, a new assertion rides along in an existing test case.",FALSO,FALSO,FALSO
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Free Ride,Piggyback,"Rather than writing a new test case method to test another/distinct feature/functionality, a new assertion (and its corresponding actions, i.e., the Act steps from the Arrange-Act-Assert pattern) rides along in an existing test case",FALSO,FALSO,FALSO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Free Ride,,"Rather than write a new test case method to test another feature or functionality, a new assertion rides along in an existing test case.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Free Ride,Piggyback,"Rather than write a new test case method to test another/distinct feature/functionality, a new assertion (and its corresponding actions i.e. Act steps from AAA) rides along in an existing test case.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Free Ride,Piggyback,"Rather than write a new test case method to test another feature or functionality, a new assertion rides along in an existing test case.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many test cases. This can be an indicator that the system under test is a God Object.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Giant,,The unit test is huge and contains many test methods although it tests only one object.,FALSO,FALSO,VERDADEIRO
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Giant,,"a unit test that, although it is validly testing the object under test, can span thousands of lines and con- tain many test cases",FALSO,FALSO,FALSO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many many test cases. This can be an indicator that the system under tests is a God Object",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many many test cases. This can be an indicator that the system under tests is a God Object",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many many test cases. This can be an indicator that the system-under-test is a God Object.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Greedy Catcher,,"A unit test which catches exceptions and swallows the stack trace, sometimes replacing it with a less informative failure message, but sometimes even just logging (c.f. Loudmouth) and letting the test pass.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Greedy Catcher,,"The unit test catches an exception and either hides the stack trace or substitutes it with a failure message that has less documentation value. In the end, the test will  pass because of this.",FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Greedy Catcher,,"A unit test which catches exceptions and swallows the stack trace, sometimes replacing it with a less informative failure message, but sometimes even just logging (c.f. Loudmouth) and letting the test pass.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Greedy Catcher,,"A unit test which catches exceptions and swallows the stack trace, sometimes replacing it with a less informative failure message, but sometimes even just logging (cf. Loudmouth) and letting the test pass.",FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Inhuman Centipede,,"where a test can only function in sequence with those around it. While there are some situations where this is an expected/necessary evil, it’s a terrible default.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Inspector,,Encapsulation is disregarded by reading private fields or an extension of the class to access protected fields. The aim is to achieve better code coverage.,FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSO,FALSO,FALSO
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Leaky Cauldron,,"similar to Identity Dodgems this is a test which is either sensitive to some state caused by other tests, or which creates a mess that breaks other tests",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Liar,,"An entire unit test that passes all of the test cases it has and appears valid, but upon closer inspection it is discovered that it doesn’t really test the intended target at all.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Liar,,The unit test passes but it does not verify the functionality of the object it should really test.,FALSO,FALSO,VERDADEIRO
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Liar,,the test passes against all odds,FALSO,FALSO,FALSO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Liar,,"An entire unit test that passes all of the test cases it has and appears valid, but upon closer inspection it is discovered that it doesn’t really test the intended target at all.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Liar,"Evergreen Tests, Success Against All Odds","A test doesn’t validate any behaviour and passes in every scenario. Any new bug introduced in the code will never be discovered by this test. It was probably created after the implementation was finished, so the author of this test couldn’t know whether the test actually tests something.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Local Hero,,"The test relies on features that are specific to the development environment. Thus, it cannot be run in another environment.",FALSO,FALSO,VERDADEIRO
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Local Hero,,The test is dependent on something specific to the develop- ment environment it was written on in order to run,FALSO,FALSO,FALSO
https://semaphoreci.com/blog/2014/07/10/tdd-antipatterns-local-hero.html,Tdd antipatterns: Local hero,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSO,FALSO,FALSO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSO,FALSO,FALSO
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Local Hero,"Wait and See, Environmental Vandal","A test case that is dependent on something specific to the development environment it was written on, in order to run. The result is that the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSO,FALSO,FALSO
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Loudmouth,,"A unit test (or test suite) that clutters up the console with diagnostic messages, logging messages, and other miscellaneous chatter, even when tests are passing. Sometimes during test creation there was a desire to manually see output, but even though it’s no longer needed, it was left behind.",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Loudmouth,Transcripting Test,The test writes output in the console or in a global stream.,FALSO,FALSO,VERDADEIRO
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Loudmouth,,"A unit test (or test suite) that clutters up the console with diagnostic messages, logging messages, and other miscellaneous chatter, even when tests are passing. Sometimes during test creation there was a desire to manually see output, but even though it’s no longer needed, it was left behind.",FALSO,FALSO,FALSO
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Loudmouth,,"A unit test (or test suite) that clutters up the console with diagnostic messages, logging, and other miscellaneous chatter, even when tests are passing.",FALSO,FALSO,FALSO
