URL,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency,Refactoring
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Tests depend on something outside of the test suite,,occur when there is something the test needs to be able to run but it is not mocked either because it wasn’t missed or is not possible to mock,FALSE,FALSE,FALSE,FALSE
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Tests require too much intimate knowledge of the code to run,,"Tests only need to know about the methods they are testing, and even then only the interface or what is going in and coming out of them not specific implementation details. This particular anti-pattern or set of them comes from attempts to get 100% code coverage.",FALSE,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=VBgySRk0VKY,A testing anti-pattern safari,lecture/presentation video,Anti-pattern,Tests that Can't Fail,,TDD tests that pass rather than failing in the first execution.,FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Testy testy test test,,"where the name of a test contains the name test, which is hardly surprising, as it’s a test, in a test fixture that’s probably annotated with an annotation/attribute called test",FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Bandwidth Demander,,"a test that cannot be successfully run when the system’s running a little slowly, perhaps it has internal timing issues that are set to thresholds that are too demanding of the build process",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Butterfly,,"You have to test something which contains data that changes all the time, like a structure which contains the current date, and there is no way to nail the result down to a fixed value. The ugly part is that you don't care about this value at all. It just makes your test more complicated without adding any value.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Conjoined Twins,,"Tests that people are calling ""Unit Tests"" but are really integration tests since they are not isolated from dependencies (file configuration, databases, services, other in other words the parts not being tested in your tests that people got lazy and did not isolate) and fail due to dependencies that should have been stubbed or mocked.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Conjoined Twins,,Tests that are called unit tests but are really integration tests since there is no isolation between the system-under-test and the tests,FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Cuckoo,"Inappropriately Shared Fixture, The Mother Hen",Several test cases in the test fixture do not even use or need the setup/teardown shared code. Partly due to developer inertia to create a new test fixture… easier to just add one or more test cases to the pile.,FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Cuckoo,,"The unit test belongs to a test case with several other tests and shares the setup with them. However, it disposes of parts or all of the setup and builds its own setup.",FALSE,FALSE,TRUE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Cuckoo,,"A unit test which sits in a test case with several others, and enjoys the same (potentially lengthy) setup process as the other tests in the test case, but then discards some or all of the artifacts from the setup and creates its own.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Cuckoo,Stranger,This is a test method that sits in the same unit test but doesn’t really belong there,FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Dead Tree,Process Compliance Backdoor,A stub was made but the corresponding test has never been written.,FALSE,FALSE,TRUE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Test Smell,The Dead Tree,Process Compliance Backdoor,"A test which where a stub was created, but the test wasn't actually written.",TRUE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Dodger,,"A unit test which has lots of tests for minor (and presumably easy to test) side effects, but never tests the core desired behavior. Sometimes you may find this in database access related tests, where a method is called, then the test selects from the database and runs assertions against the result.",FALSE,FALSE,FALSE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Dodger,,"A unit test which has lots of tests for minor (and presumably easy to test) side effects, but never tests the core desired behavior. Sometimes you may find this in database access related tests, where a method is called, then the test selects from the database and runs assertions against the result.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Dodger,,"A unit test which has lots of tests for minor (and presumably easy to test) side effects, but never tests the core desired behavior. Sometimes you may find this in database access related tests, where a method is called, then the test selects from the database and runs assertions against the result.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Enumerator,,"A unit test where each test case method name is only an enumeration, i.e. test1, test2, test3. As a result, the intention of the test case is unclear, and the only way to be sure is to read the test case code and pray for clarity.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Enumerator,,"The names of the test methods are only an enumeration. For example, test1, test2 etc.",FALSE,FALSE,TRUE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Enumerator,,"A unit test with each test case method name is only an enumeration, i.e. test1, test2, test3. As a result, the intention of the test case is unclear, and the only way to be sure is to read the test case code and pray for clarity.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Enumerator,Test With No Name,"Unit tests where each test case method name is only an enumeration, e.g. test1, test2, test3. As a result, the intention of the test case is unclear, and the only way to be sure is to read the test case code and pray for clarity.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Environmental Vandal,,"A 'unit' test which for various 'requirements' starts spilling out into its environment, using and setting environment variables / ports. Running two of these tests simultaneously will cause 'unavailable port' exceptions etc.",FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The First and Last Rites,Oops I Forgot the Setup,"where there’s some ritual/boilerplate at the start and end of most test bodies, suggesting a lack of common setup/teardown code",TRUE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Flickering Test,,"A test which just occasionally fails, and is generally due to race conditions within the test. Typically occurs when testing something that is asynchronous. Possibly a superset of the Wait and See and The Sleeper anti-patterns.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Flickering Test,,"A test which just occasionally fails, not at specific times, and is generally due to race conditions within the test. Typically occurs when testing something that is asynchronous, such as JMS.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Forty Foot Pole Test,,"Afraid of getting too close to the class they are trying to test, these tests act at a distance, separated by countless layers of abstraction and thousands of lines of code from the logic they are checking. As such they are extremely brittle, and susceptible to all sorts of side-effects that happen on the epic journey to and from the class interest.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Forty Foot Pole Test,,"Afraid of getting too close to the class they are trying to test, these tests act at a distance, separated by countless layers of abstraction and thousands of lines of code from the logic they are checking. As such they are extremely brittle, and susceptible to all sorts of side-effects that happen on the epic journey to and from the class of interest.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Forty Foot Pole Test,,"Afraid of getting too close to the class they are trying to test, these tests act at a distance, separated by countless layers of abstraction and thousands of lines of code from the logic they are checking.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Free Ride,Piggyback,"Rather than write a new test case method to test another feature or functionality, a new assertion rides along in an existing test case.",FALSE,FALSE,FALSE,FALSE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Free Ride,Piggyback,"Rather than writing a new test case method to test another/distinct feature/functionality, a new assertion (and its corresponding actions, i.e., the Act steps from the Arrange-Act-Assert pattern) rides along in an existing test case",FALSE,FALSE,FALSE,FALSE
https://matheus.ro/2018/04/30/tdd-antipatterns-the-free-ride-piggyback/,TDD Anti-patterns: The Free Ride / Piggyback,webpage,Test Smell,The Free Ride,Piggyback,When an extra assertion is added in an existing test to cover a new scenario case,TRUE,TRUE,FALSE,TRUE
https://semaphoreci.com/blog/2014/06/24/tdd-antipatterns-the-free-ride.html,Tdd antipatterns: The free ride,webpage,Test Smell,The Free Ride,Piggyback,"rather than write a new test case method to test another/distinct feature/functionality, a new assertion rides along in an existing test case.",TRUE,TRUE,FALSE,TRUE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Free Ride,,"Rather than write a new test case method to test another feature or functionality, a new assertion rides along in an existing test case.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Free Ride,Piggyback,"Rather than write a new test case method to test another/distinct feature/functionality, a new assertion (and its corresponding actions i.e. Act steps from AAA) rides along in an existing test case.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Free Ride,Piggyback,"Rather than write a new test case method to test another feature or functionality, a new assertion rides along in an existing test case.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many test cases. This can be an indicator that the system under test is a God Object.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Giant,,The unit test is huge and contains many test methods although it tests only one object.,FALSE,FALSE,TRUE,FALSE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Giant,,"a unit test that, although it is validly testing the object under test, can span thousands of lines and con- tain many test cases",FALSE,FALSE,FALSE,FALSE
https://www.codurance.com/publications/tdd-anti-patterns-chapter-1,TDD anti patterns - Chapter 1,webpage,Test Smell,The giant,,Many assertions in a single test case,TRUE,FALSE,FALSE,FALSE
https://marabesi.com/tdd/2021/08/28/tdd-anti-patterns.html,"TDD anti-patterns - the liar, excessive setup, the giant, slow poke",webpage,Test Smell,The giant,,Many assertions in a single test case,TRUE,FALSE,FALSE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many many test cases. This can be an indicator that the system under tests is a God Object",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many many test cases. This can be an indicator that the system under tests is a God Object",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Giant,,"A unit test that, although it is validly testing the object under test, can span thousands of lines and contain many many test cases. This can be an indicator that the system-under-test is a God Object.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Greedy Catcher,,"A unit test which catches exceptions and swallows the stack trace, sometimes replacing it with a less informative failure message, but sometimes even just logging (c.f. Loudmouth) and letting the test pass.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Greedy Catcher,,"The unit test catches an exception and either hides the stack trace or substitutes it with a failure message that has less documentation value. In the end, the test will  pass because of this.",FALSE,FALSE,TRUE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Greedy Catcher,,"A unit test which catches exceptions and swallows the stack trace, sometimes replacing it with a less informative failure message, but sometimes even just logging (c.f. Loudmouth) and letting the test pass.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Greedy Catcher,,"A unit test which catches exceptions and swallows the stack trace, sometimes replacing it with a less informative failure message, but sometimes even just logging (cf. Loudmouth) and letting the test pass.",FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Inhuman Centipede,,"where a test can only function in sequence with those around it. While there are some situations where this is an expected/necessary evil, it’s a terrible default.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Inspector,,Encapsulation is disregarded by reading private fields or an extension of the class to access protected fields. The aim is to achieve better code coverage.,FALSE,FALSE,TRUE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Inspector,,"A unit test that violates encapsulation in an effort to achieve 100% code coverage, but knows so much about what is going on in the object that any attempt to refactor will break the existing test and require any change to be reflected in the unit test.",FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Leaky Cauldron,,"similar to Identity Dodgems this is a test which is either sensitive to some state caused by other tests, or which creates a mess that breaks other tests",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Liar,,"An entire unit test that passes all of the test cases it has and appears valid, but upon closer inspection it is discovered that it doesn’t really test the intended target at all.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Liar,,The unit test passes but it does not verify the functionality of the object it should really test.,FALSE,FALSE,TRUE,FALSE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Liar,,the test passes against all odds,FALSE,FALSE,FALSE,FALSE
https://www.codurance.com/publications/tdd-anti-patterns-chapter-1,TDD anti patterns - Chapter 1,webpage,Test Smell,The liar,,Testing asynchronous code becomes tricky as it is based on a future value that you might receive or might not.,TRUE,FALSE,FALSE,FALSE
https://marabesi.com/tdd/2021/08/28/tdd-anti-patterns.html,"TDD anti-patterns - the liar, excessive setup, the giant, slow poke",webpage,Test Smell,The liar,,Testing asynchronous code becomes tricky as it is based on a future value that you might receive or might not.,TRUE,FALSE,FALSE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Liar,,"An entire unit test that passes all of the test cases it has and appears valid, but upon closer inspection it is discovered that it doesn’t really test the intended target at all.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Liar,"Evergreen Tests, Success Against All Odds","A test doesn’t validate any behaviour and passes in every scenario. Any new bug introduced in the code will never be discovered by this test. It was probably created after the implementation was finished, so the author of this test couldn’t know whether the test actually tests something.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Local Hero,,"The test relies on features that are specific to the development environment. Thus, it cannot be run in another environment.",FALSE,FALSE,TRUE,FALSE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,The Local Hero,,The test is dependent on something specific to the develop- ment environment it was written on in order to run,FALSE,FALSE,FALSE,FALSE
https://semaphoreci.com/blog/2014/07/10/tdd-antipatterns-local-hero.html,Tdd antipatterns: Local hero,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSE,FALSE,FALSE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Local Hero,,"A test case that is dependent on something specific to the development environment it was written on in order to run. The result is the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Local Hero,"Wait and See, Environmental Vandal","A test case that is dependent on something specific to the development environment it was written on, in order to run. The result is that the test passes on development boxes, but fails when someone attempts to run it elsewhere.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Loudmouth,,"A unit test (or test suite) that clutters up the console with diagnostic messages, logging messages, and other miscellaneous chatter, even when tests are passing. Sometimes during test creation there was a desire to manually see output, but even though it’s no longer needed, it was left behind.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Loudmouth,Transcripting Test,The test writes output in the console or in a global stream.,FALSE,FALSE,TRUE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Loudmouth,,"A unit test (or test suite) that clutters up the console with diagnostic messages, logging messages, and other miscellaneous chatter, even when tests are passing. Sometimes during test creation there was a desire to manually see output, but even though it’s no longer needed, it was left behind.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Loudmouth,,"A unit test (or test suite) that clutters up the console with diagnostic messages, logging, and other miscellaneous chatter, even when tests are passing.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Mockery,,"A unit test contains so many mocks, stubs and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSE,FALSE,FALSE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Mockery,,"Sometimes mocking can be good, and handy. But sometimes developers can lose themselves and in their effort to mock out what isn’t being tested. In this case, a unit test contains so many mocks, stubs, and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Mockery,,"Sometimes mocking can be good, and handy. But sometimes developers can lose themselves and in their effort to mock out what isn’t being tested. In this case, a unit test contains so many mocks, stubs, and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Mockery,,"Sometimes mocking can be good, and handy. But sometimes developers can lose themselves in their effort to mock out what isn’t being tested. In this case, a unit test contains so many mocks, stubs, and/or fakes that the system under test isn’t even being tested at all, instead data returned from mocks is what is being tested.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Mother Hen,,The setup does more than any of the tests need.,FALSE,FALSE,TRUE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,The Mother Hen,,A common setup which does far more than the actual test cases need. For example creating all sorts of complex data structures populated with apparently important and unique values when the tests only assert for presence or absence of something.,FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Nitpicker,,"A unit test which compares a complete output when it’s really only interested in a small part of it, so the test has to continually be kept in line with otherwise unimportant details.",FALSE,FALSE,FALSE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Nitpicker,,"A unit test which compares a complete output when it’s really only interested in small parts of it, so the test has to continually be kept in line with otherwise unimportant details. Endemic in web application testing.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,The Nitpicker,,"A unit test which compares a complete output when it’s really only interested in small parts of it, so the test has to continually be kept in line with otherwise unimportant details.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The One,Silver Bullet,"A combination of several patterns, particularly The Free Ride and The Giant, a unit test that contains only one test method which tests the entire set of functionality an object has. A common indicator is that the test method name is often the same as the unit test name, and contains multiple lines of setup and assertions.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The One,The Test It All,"This smell is a combination of the test smells ‘The Free Ride’ and ‘The Giant’. It is a unit test that consists of only one test method which, in addition, tests the whole functionality of an object.",FALSE,FALSE,TRUE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The One,,"A combination of several patterns, particularly TheFreeRide and TheGiant, a unit test that contains only one test method which tests the entire set of functionality an object has. A common indicator is that the test method is often the same as the unit test name, and contains multiple lines of setup and assertions.",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Operating System Evangelist,,"A unit test that relies on a specific operating system environment to be in place in order to work. A good example would be a test case that uses the newline sequence for Windows in an assertion, only to break when run on Linux.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Operating System Evangelist,,The unit test can only be run on a specific operating system because it depends on the environment of the operating system.,FALSE,FALSE,TRUE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,The Operating System Evangelist,,"A unit test that relies on a specific operation system environment to be in place in order to work. A good example would be a test case that uses the newline sequence for windows in an assertion, only to break when ran on Linux.",FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The painful clean-up,,"where every test needs to build or clean up an expensive resource, like a database, as the separation of tests is weak, or the test is too large",FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,The Parasite,,"a test which should be written stand-alone, but depends on the running of a previous test",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,The Peeping Tom,The Uninvited Guest,"A test that, due to the shared resources, can see the result data of another test, and may cause the test to fail even though the system under test is perfectly valid. This has been seen commonly in Fitnesse, where the use of static member variables to hold collections aren’t properly cleaned after test execution, often popping up unexpectedly in other test runs.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,The Peeping Tom,The Uninvited Guests,A test gains insight into the results of other tests because of shared resources.,FALSE,FALSE,TRUE,FALSE
